iter	Passed	Remaining
3220	55017	81629
3221	55035	81614
3222	55054	81599
3223	55072	81584
3224	55091	81569
3225	55108	81552
3226	55126	81536
3227	55144	81521
3228	55163	81506
3229	55180	81489
3230	55198	81473
3231	55215	81456
3232	55234	81441
3233	55250	81423
3234	55268	81407
3235	55287	81392
3236	55304	81376
3237	55323	81362
3238	55342	81347
3239	55359	81330
3240	55377	81315
3241	55395	81299
3242	55414	81285
3243	55431	81268
3244	55448	81251
3245	55466	81235
3246	55483	81217
3247	55501	81202
3248	55519	81186
3249	55536	81169
3250	55553	81150
3251	55572	81136
3252	55590	81121
3253	55608	81105
3254	55626	81089
3255	55645	81075
3256	55663	81059
3257	55681	81044
3258	55699	81029
3259	55718	81014
3260	55737	80999
3261	55755	80983
3262	55772	80966
3263	55790	80951
3264	55808	80935
3265	55826	80919
3266	55844	80903
3267	55862	80888
3268	55881	80873
3269	55899	80857
3270	55918	80842
3271	55936	80827
3272	55954	80811
3273	55972	80795
3274	55990	80780
3275	56007	80763
3276	56025	80747
3277	56043	80731
3278	56061	80715
3279	56079	80700
3280	56098	80684
3281	56117	80670
3282	56135	80655
3283	56154	80640
3284	56172	80624
3285	56189	80607
3286	56207	80592
3287	56225	80576
3288	56244	80561
3289	56261	80544
3290	56280	80529
3291	56298	80514
3292	56316	80499
3293	56335	80483
3294	56353	80467
3295	56371	80452
3296	56390	80438
3297	56408	80422
3298	56426	80406
3299	56444	80390
3300	56463	80376
3301	56482	80361
3302	56500	80346
3303	56518	80330
3304	56537	80315
3305	56555	80299
3306	56571	80280
3307	56589	80265
3308	56607	80249
3309	56626	80234
3310	56644	80219
3311	56662	80202
3312	56680	80187
3313	56698	80171
3314	56715	80154
3315	56733	80137
3316	56751	80122
3317	56768	80105
3318	56786	80089
3319	56803	80072
3320	56821	80055
3321	56839	80040
3322	56857	80025
3323	56875	80009
3324	56894	79994
3325	56912	79978
3326	56929	79961
3327	56946	79944
3328	56964	79928
3329	56982	79913
3330	57001	79897
3331	57019	79881
3332	57037	79865
3333	57055	79849
3334	57072	79833
3335	57091	79818
3336	57110	79803
3337	57129	79789
3338	57147	79773
3339	57164	79755
3340	57182	79740
3341	57200	79724
3342	57218	79708
3343	57236	79693
3344	57254	79676
3345	57272	79660
3346	57289	79644
3347	57308	79629
3348	57327	79614
3349	57346	79600
3350	57365	79585
3351	57381	79567
3352	57398	79549
3353	57416	79534
3354	57436	79520
3355	57455	79506
3356	57472	79489
3357	57491	79474
3358	57508	79457
3359	57525	79440
3360	57542	79423
3361	57561	79407
3362	57580	79392
3363	57598	79377
3364	57615	79360
3365	57634	79345
3366	57650	79327
3367	57667	79310
3368	57686	79295
3369	57704	79279
3370	57723	79264
3371	57741	79249
3372	57758	79231
3373	57776	79216
3374	57795	79201
3375	57813	79185
3376	57832	79170
3377	57849	79152
3378	57867	79137
3379	57886	79122
3380	57904	79106
3381	57922	79091
3382	57941	79076
3383	57959	79060
3384	57978	79045
3385	57996	79029
3386	58015	79014
3387	58032	78997
3388	58050	78982
3389	58068	78966
3390	58086	78950
3391	58104	78934
3392	58123	78919
3393	58140	78902
3394	58158	78886
3395	58176	78870
3396	58194	78854
3397	58211	78837
3398	58229	78821
3399	58246	78804
3400	58265	78788
3401	58282	78772
3402	58301	78757
3403	58319	78742
3404	58337	78726
3405	58355	78709
3406	58372	78692
3407	58390	78676
3408	58409	78661
3409	58427	78645
3410	58443	78627
3411	58462	78612
3412	58479	78594
3413	58497	78578
3414	58515	78563
3415	58534	78548
3416	58551	78531
3417	58570	78516
3418	58588	78500
3419	58606	78484
3420	58624	78468
3421	58641	78451
3422	58659	78435
3423	58679	78421
3424	58697	78406
3425	58715	78390
3426	58734	78374
3427	58750	78357
3428	58769	78342
3429	58788	78327
3430	58806	78311
3431	58824	78296
3432	58841	78277
3433	58859	78261
3434	58875	78244
3435	58893	78227
3436	58911	78211
3437	58929	78195
3438	58947	78179
3439	58964	78162
3440	58982	78146
3441	58999	78128
3442	59016	78111
3443	59034	78095
3444	59052	78080
3445	59071	78064
3446	59088	78047
3447	59105	78029
3448	59121	78011
3449	59138	77994
3450	59155	77976
3451	59172	77959
3452	59190	77943
3453	59208	77927
3454	59225	77910
3455	59242	77892
3456	59260	77876
3457	59277	77859
3458	59296	77844
3459	59314	77828
3460	59332	77813
3461	59349	77795
3462	59368	77780
3463	59386	77764
3464	59404	77748
3465	59422	77733
3466	59441	77717
3467	59459	77702
3468	59478	77686
3469	59496	77671
3470	59514	77654
3471	59532	77638
3472	59550	77623
3473	59569	77608
3474	59588	77593
3475	59605	77576
3476	59624	77561
3477	59643	77546
3478	59661	77530
3479	59678	77513
3480	59696	77497
3481	59714	77481
3482	59731	77464
3483	59749	77447
3484	59767	77432
3485	59785	77415
3486	59804	77400
3487	59822	77384
3488	59839	77367
3489	59856	77349
3490	59874	77333
3491	59892	77318
3492	59911	77303
3493	59929	77287
3494	59946	77270
3495	59965	77255
3496	59983	77238
3497	60001	77223
3498	60018	77205
3499	60036	77189
3500	60053	77172
3501	60071	77156
3502	60088	77139
3503	60107	77123
3504	60124	77106
3505	60141	77089
3506	60157	77071
3507	60176	77056
3508	60195	77040
3509	60213	77025
3510	60231	77009
3511	60248	76992
3512	60266	76976
3513	60283	76958
3514	60300	76941
3515	60318	76925
3516	60337	76910
3517	60356	76895
3518	60373	76878
3519	60391	76862
3520	60408	76845
3521	60426	76828
3522	60444	76812
3523	60462	76796
3524	60481	76781
3525	60499	76765
3526	60515	76747
3527	60533	76730
3528	60550	76712
3529	60569	76698
3530	60587	76681
3531	60604	76665
3532	60623	76650
3533	60640	76633
3534	60658	76616
3535	60675	76599
3536	60693	76583
3537	60712	76568
3538	60729	76551
3539	60748	76536
3540	60766	76519
3541	60783	76502
3542	60801	76486
3543	60819	76470
3544	60837	76454
3545	60855	76438
3546	60873	76422
3547	60892	76406
3548	60909	76390
3549	60927	76374
3550	60946	76358
3551	60963	76342
3552	60981	76324
3553	60998	76307
3554	61016	76292
3555	61035	76276
3556	61052	76260
3557	61071	76244
3558	61089	76228
3559	61107	76212
3560	61125	76196
3561	61143	76180
3562	61163	76166
3563	61181	76150
3564	61198	76133
3565	61216	76117
3566	61235	76102
3567	61253	76085
3568	61269	76067
3569	61287	76051
3570	61305	76035
3571	61323	76019
3572	61340	76001
3573	61358	75985
3574	61375	75968
3575	61392	75950
3576	61410	75934
3577	61427	75917
3578	61445	75901
3579	61463	75885
3580	61481	75869
3581	61498	75851
3582	61517	75836
3583	61536	75822
3584	61553	75804
3585	61572	75789
3586	61589	75772
3587	61606	75754
3588	61623	75737
3589	61642	75722
3590	61660	75706
3591	61678	75689
3592	61695	75672
3593	61713	75656
3594	61731	75640
3595	61750	75625
3596	61768	75608
3597	61786	75592
3598	61803	75575
3599	61820	75558
3600	61837	75541
3601	61855	75525
3602	61874	75509
3603	61892	75493
3604	61909	75476
3605	61927	75460
3606	61946	75444
3607	61963	75427
3608	61981	75411
3609	62000	75396
3610	62018	75380
3611	62036	75364
3612	62055	75349
3613	62073	75333
3614	62091	75317
3615	62110	75301
3616	62127	75284
3617	62144	75266
3618	62162	75250
3619	62180	75235
3620	62198	75219
3621	62217	75203
3622	62235	75187
3623	62253	75171
3624	62272	75155
3625	62291	75141
3626	62308	75123
3627	62325	75107
3628	62344	75091
3629	62362	75075
3630	62379	75058
3631	62397	75042
3632	62416	75026
3633	62433	75009
3634	62450	74992
3635	62468	74976
3636	62486	74959
3637	62503	74942
3638	62521	74926
3639	62538	74908
3640	62556	74892
3641	62574	74876
3642	62591	74858
3643	62608	74841
3644	62625	74824
3645	62644	74809
3646	62663	74794
3647	62682	74779
3648	62701	74764
3649	62720	74748
3650	62739	74733
3651	62756	74716
3652	62774	74700
3653	62791	74683
3654	62810	74667
3655	62827	74651
3656	62846	74635
3657	62862	74617
3658	62880	74601
3659	62899	74585
3660	62915	74567
3661	62933	74550
3662	62951	74534
3663	62969	74518
3664	62986	74501
3665	63004	74484
3666	63021	74467
3667	63040	74451
3668	63057	74435
3669	63075	74419
3670	63094	74403
3671	63112	74387
3672	63130	74371
3673	63149	74356
3674	63167	74340
3675	63184	74322
3676	63202	74306
3677	63220	74290
3678	63238	74274
3679	63257	74258
3680	63274	74241
3681	63291	74223
3682	63309	74207
3683	63328	74192
3684	63346	74176
3685	63363	74158
3686	63381	74142
3687	63399	74126
3688	63418	74111
3689	63436	74094
3690	63453	74077
3691	63471	74061
3692	63489	74045
3693	63506	74027
3694	63524	74011
3695	63543	73996
3696	63562	73980
3697	63578	73963
3698	63597	73947
3699	63614	73930
3700	63632	73914
3701	63650	73898
3702	63669	73882
3703	63687	73866
3704	63704	73848
3705	63722	73833
3706	63740	73816
3707	63758	73800
3708	63776	73784
3709	63794	73768
3710	63812	73751
3711	63830	73735
3712	63849	73719
3713	63867	73704
3714	63885	73687
3715	63902	73670
3716	63919	73652
3717	63938	73637
3718	63956	73621
3719	63974	73605
3720	63991	73588
3721	64010	73572
3722	64028	73556
3723	64045	73538
3724	64063	73521
3725	64080	73504
3726	64099	73489
3727	64115	73471
3728	64134	73456
3729	64150	73437
3730	64168	73421
3731	64185	73404
3732	64202	73386
3733	64218	73368
3734	64237	73352
3735	64255	73336
3736	64274	73320
3737	64290	73303
3738	64308	73286
3739	64325	73269
3740	64344	73253
3741	64362	73237
3742	64380	73221
3743	64398	73205
3744	64416	73189
3745	64435	73173
3746	64453	73157
3747	64471	73140
3748	64489	73124
3749	64506	73107
3750	64523	73090
3751	64542	73074
3752	64559	73057
3753	64577	73041
3754	64594	73024
3755	64611	73006
3756	64629	72989
3757	64646	72972
3758	64664	72956
3759	64682	72939
3760	64700	72923
3761	64719	72908
3762	64737	72892
3763	64754	72874
3764	64771	72856
3765	64789	72840
3766	64805	72822
3767	64823	72805
3768	64840	72788
3769	64859	72772
3770	64877	72757
3771	64895	72740
3772	64913	72724
3773	64932	72708
3774	64950	72692
3775	64968	72676
3776	64985	72658
3777	65002	72641
3778	65020	72625
3779	65038	72609
3780	65055	72591
3781	65073	72575
3782	65089	72557
3783	65108	72541
3784	65125	72524
3785	65142	72506
3786	65159	72489
3787	65177	72473
3788	65194	72455
3789	65211	72437
3790	65228	72420
3791	65246	72404
3792	65265	72388
3793	65283	72372
3794	65301	72356
3795	65318	72339
3796	65335	72322
3797	65354	72306
3798	65372	72290
3799	65390	72273
3800	65409	72258
3801	65427	72242
3802	65444	72225
3803	65461	72207
3804	65479	72191
3805	65498	72175
3806	65514	72157
3807	65531	72140
3808	65549	72123
3809	65566	72105
3810	65583	72088
3811	65600	72071
3812	65618	72054
3813	65636	72038
3814	65653	72020
3815	65671	72004
3816	65689	71988
3817	65707	71972
3818	65726	71956
3819	65744	71939
3820	65762	71924
3821	65779	71906
3822	65797	71890
3823	65814	71873
3824	65833	71857
3825	65851	71841
3826	65870	71825
3827	65888	71808
3828	65905	71791
3829	65924	71776
3830	65941	71759
3831	65959	71743
3832	65978	71727
3833	65997	71712
3834	66015	71696
3835	66033	71679
3836	66050	71661
3837	66067	71645
3838	66086	71629
3839	66104	71613
3840	66123	71597
3841	66141	71581
3842	66159	71565
3843	66177	71548
3844	66195	71532
3845	66213	71515
3846	66231	71499
3847	66249	71483
3848	66266	71466
3849	66283	71448
3850	66301	71432
3851	66319	71415
3852	66337	71399
3853	66355	71383
3854	66372	71365
3855	66391	71349
3856	66408	71332
3857	66426	71316
3858	66444	71300
3859	66462	71283
3860	66481	71267
3861	66498	71250
3862	66516	71234
3863	66534	71217
3864	66550	71199
3865	66568	71183
3866	66585	71165
3867	66604	71150
3868	66621	71132
3869	66640	71117
3870	66658	71101
3871	66676	71085
3872	66694	71068
3873	66711	71050
3874	66729	71035
3875	66748	71019
3876	66767	71003
3877	66785	70987
3878	66803	70971
3879	66821	70954
3880	66839	70938
3881	66856	70920
3882	66873	70903
3883	66890	70886
3884	66908	70869
3885	66925	70852
3886	66943	70836
3887	66962	70820
3888	66980	70804
3889	66999	70788
3890	67018	70772
3891	67036	70756
3892	67054	70740
3893	67072	70723
3894	67090	70707
3895	67107	70689
3896	67125	70673
3897	67143	70657
3898	67161	70641
3899	67180	70625
3900	67197	70608
3901	67215	70592
3902	67234	70576
3903	67251	70559
3904	67270	70543
3905	67288	70527
3906	67307	70511
3907	67325	70495
3908	67344	70479
3909	67360	70462
3910	67378	70445
3911	67396	70428
3912	67414	70412
3913	67431	70395
3914	67449	70378
3915	67468	70363
3916	67486	70346
3917	67504	70330
3918	67523	70314
3919	67541	70298
3920	67559	70282
3921	67577	70265
3922	67594	70247
3923	67611	70230
3924	67629	70213
3925	67646	70196
3926	67664	70180
3927	67683	70164
3928	67699	70146
3929	67717	70129
3930	67734	70112
3931	67752	70096
3932	67769	70078
3933	67786	70061
3934	67804	70044
3935	67821	70027
3936	67839	70010
3937	67856	69993
3938	67874	69977
3939	67891	69959
3940	67910	69943
3941	67928	69927
3942	67947	69911
3943	67965	69895
3944	67983	69878
3945	68000	69861
3946	68018	69845
3947	68037	69829
3948	68055	69813
3949	68073	69796
3950	68090	69779
3951	68107	69762
3952	68125	69745
3953	68142	69727
3954	68160	69711
3955	68177	69694
3956	68195	69678
3957	68214	69662
3958	68232	69646
3959	68251	69630
3960	68269	69614
3961	68288	69597
3962	68304	69580
3963	68323	69564
3964	68341	69547
3965	68359	69531
3966	68377	69515
3967	68396	69499
3968	68413	69482
3969	68431	69466
3970	68450	69450
3971	68469	69434
3972	68487	69418
3973	68506	69402
3974	68524	69386
3975	68542	69369
3976	68560	69353
3977	68577	69335
3978	68595	69319
3979	68612	69301
3980	68629	69284
3981	68647	69268
3982	68665	69251
3983	68684	69235
3984	68702	69219
3985	68720	69203
3986	68738	69187
3987	68755	69169
3988	68774	69153
3989	68792	69137
3990	68810	69120
3991	68827	69102
3992	68845	69086
3993	68863	69070
3994	68881	69054
3995	68900	69038
3996	68917	69020
3997	68934	69003
3998	68951	68986
3999	68970	68970
4000	68988	68954
4001	69005	68936
4002	69023	68920
4003	69040	68902
4004	69059	68886
4005	69076	68869
4006	69094	68852
4007	69111	68835
4008	69129	68819
4009	69147	68802
4010	69164	68785
4011	69181	68767
4012	69200	68751
4013	69218	68735
4014	69236	68719
4015	69253	68701
4016	69270	68684
4017	69288	68667
4018	69305	68650
4019	69323	68634
4020	69342	68618
4021	69360	68601
4022	69378	68585
4023	69396	68569
4024	69415	68553
4025	69432	68535
4026	69450	68519
4027	69468	68503
4028	69487	68487
4029	69503	68468
4030	69522	68453
4031	69540	68436
4032	69558	68420
4033	69574	68401
4034	69591	68383
4035	69609	68367
4036	69627	68351
4037	69644	68333
4038	69661	68316
4039	69679	68299
4040	69698	68283
4041	69716	68268
4042	69734	68250
4043	69752	68234
4044	69769	68216
4045	69788	68201
4046	69805	68184
4047	69824	68168
4048	69841	68151
4049	69858	68133
4050	69875	68116
4051	69893	68099
4052	69912	68083
4053	69929	68066
4054	69946	68048
4055	69964	68032
4056	69982	68015
4057	69998	67997
4058	70017	67982
4059	70035	67965
4060	70053	67948
4061	70070	67931
4062	70089	67915
4063	70107	67899
4064	70126	67883
4065	70145	67868
4066	70164	67852
4067	70181	67835
4068	70198	67818
4069	70218	67802
4070	70236	67786
4071	70255	67770
4072	70271	67752
4073	70290	67736
4074	70308	67720
4075	70325	67703
4076	70342	67685
4077	70361	67669
4078	70379	67653
4079	70396	67636
4080	70415	67620
4081	70432	67602
4082	70450	67586
4083	70468	67570
4084	70486	67553
4085	70504	67536
4086	70521	67518
4087	70537	67500
4088	70555	67483
4089	70571	67466
4090	70588	67448
4091	70606	67432
4092	70625	67415
4093	70642	67399
4094	70661	67383
4095	70679	67365
4096	70701	67353
4097	70719	67336
4098	70736	67319
4099	70753	67302
4100	70772	67286
4101	70790	67270
4102	70809	67254
4103	70826	67236
4104	70844	67220
4105	70862	67203
4106	70879	67186
4107	70897	67169
4108	70915	67153
4109	70933	67136
4110	70951	67120
4111	70969	67103
4112	70986	67086
4113	71003	67068
4114	71021	67051
4115	71039	67035
4116	71056	67017
4117	71074	67001
4118	71092	66984
4119	71109	66967
4120	71126	66949
4121	71144	66933
4122	71161	66915
4123	71178	66898
4124	71195	66880
4125	71212	66863
4126	71229	66845
4127	71247	66828
4128	71265	66812
4129	71283	66795
4130	71301	66778
4131	71319	66762
4132	71337	66746
4133	71355	66729
4134	71374	66713
4135	71391	66696
4136	71410	66680
4137	71427	66663
4138	71445	66646
4139	71462	66629
4140	71479	66612
4141	71497	66595
4142	71516	66579
4143	71534	66562
4144	71550	66544
4145	71569	66528
4146	71587	66512
4147	71604	66494
4148	71622	66477
4149	71640	66461
4150	71658	66445
4151	71676	66428
4152	71695	66412
4153	71713	66395
4154	71732	66380
4155	71750	66364
4156	71767	66346
4157	71786	66330
4158	71803	66313
4159	71821	66296
4160	71838	66279
4161	71856	66262
4162	71874	66246
4163	71892	66229
4164	71910	66212
4165	71928	66196
4166	71946	66180
4167	71964	66163
4168	71981	66145
4169	72000	66129
4170	72018	66113
4171	72037	66097
4172	72054	66080
4173	72071	66062
4174	72088	66045
4175	72106	66028
4176	72124	66012
4177	72141	65994
4178	72159	65978
4179	72176	65960
4180	72194	65943
4181	72213	65927
4182	72229	65909
4183	72248	65893
4184	72266	65877
4185	72282	65859
4186	72300	65842
4187	72318	65825
4188	72335	65807
4189	72352	65790
4190	72370	65774
4191	72388	65757
4192	72405	65739
4193	72422	65722
4194	72441	65706
4195	72459	65690
4196	72477	65673
4197	72494	65656
4198	72512	65639
4199	72529	65622
4200	72547	65605
4201	72565	65588
4202	72582	65571
4203	72599	65553
4204	72617	65537
4205	72634	65519
4206	72651	65502
4207	72670	65486
4208	72688	65469
4209	72706	65453
4210	72725	65437
4211	72743	65420
4212	72761	65404
4213	72780	65388
4214	72798	65371
4215	72816	65355
4216	72835	65339
4217	72852	65322
4218	72870	65304
4219	72888	65288
4220	72906	65272
4221	72923	65254
4222	72942	65239
4223	72961	65222
4224	72977	65204
4225	72995	65187
4226	73013	65171
4227	73031	65155
4228	73050	65139
4229	73067	65121
4230	73084	65104
4231	73101	65086
4232	73118	65069
4233	73137	65053
4234	73155	65036
4235	73173	65020
4236	73190	65002
4237	73207	64985
4238	73224	64967
4239	73241	64950
4240	73260	64934
4241	73277	64916
4242	73294	64899
4243	73312	64882
4244	73329	64865
4245	73345	64847
4246	73362	64829
4247	73380	64812
4248	73397	64795
4249	73414	64777
4250	73432	64760
4251	73450	64744
4252	73468	64727
4253	73485	64710
4254	73503	64693
4255	73522	64677
4256	73539	64659
4257	73556	64642
4258	73574	64626
4259	73593	64610
4260	73611	64593
4261	73629	64577
4262	73647	64560
4263	73666	64544
4264	73685	64528
4265	73703	64512
4266	73720	64494
4267	73738	64477
4268	73757	64461
4269	73775	64445
4270	73794	64429
4271	73811	64412
4272	73829	64395
4273	73847	64378
4274	73864	64361
4275	73880	64343
4276	73899	64327
4277	73916	64309
4278	73934	64292
4279	73952	64276
4280	73969	64259
4281	73986	64241
4282	74003	64224
4283	74022	64207
4284	74039	64190
4285	74057	64174
4286	74074	64156
4287	74092	64140
4288	74112	64124
4289	74128	64106
4290	74146	64089
4291	74164	64073
4292	74181	64055
4293	74198	64038
4294	74215	64020
4295	74233	64003
4296	74250	63986
4297	74268	63969
4298	74285	63952
4299	74303	63935
4300	74319	63917
4301	74336	63899
4302	74355	63883
4303	74373	63866
4304	74389	63848
4305	74407	63832
4306	74426	63815
4307	74444	63799
4308	74461	63782
4309	74480	63766
4310	74497	63748
4311	74514	63731
4312	74531	63713
4313	74549	63696
4314	74567	63680
4315	74586	63664
4316	74603	63646
4317	74620	63629
4318	74636	63611
4319	74655	63595
4320	74673	63578
4321	74692	63563
4322	74709	63545
4323	74727	63528
4324	74743	63510
4325	74762	63494
4326	74780	63477
4327	74798	63461
4328	74815	63444
4329	74834	63427
4330	74851	63410
4331	74869	63393
4332	74886	63375
4333	74904	63359
4334	74922	63342
4335	74940	63326
4336	74957	63308
4337	74976	63292
4338	74993	63275
4339	75011	63258
4340	75030	63242
4341	75046	63224
4342	75064	63208
4343	75082	63190
4344	75101	63174
4345	75118	63157
4346	75136	63140
4347	75153	63123
4348	75172	63107
4349	75191	63091
4350	75207	63073
4351	75225	63057
4352	75243	63040
4353	75261	63023
4354	75279	63006
4355	75298	62991
4356	75316	62974
4357	75334	62957
4358	75352	62940
4359	75371	62924
4360	75387	62906
4361	75405	62889
4362	75423	62873
4363	75441	62856
4364	75458	62839
4365	75476	62822
4366	75494	62805
4367	75512	62788
4368	75531	62772
4369	75548	62755
4370	75566	62738
4371	75585	62722
4372	75602	62705
4373	75619	62688
4374	75636	62670
4375	75654	62653
4376	75672	62636
4377	75691	62620
4378	75709	62604
4379	75726	62586
4380	75744	62569
4381	75761	62552
4382	75779	62536
4383	75796	62518
4384	75813	62500
4385	75831	62484
4386	75850	62468
4387	75868	62451
4388	75886	62435
4389	75905	62418
4390	75923	62401
4391	75940	62384
4392	75958	62368
4393	75977	62352
4394	75994	62334
4395	76011	62317
4396	76028	62299
4397	76046	62282
4398	76064	62266
4399	76082	62249
4400	76099	62231
4401	76116	62214
4402	76135	62197
4403	76153	62181
4404	76172	62165
4405	76190	62149
4406	76209	62133
4407	76228	62116
4408	76246	62100
4409	76264	62083
4410	76281	62066
4411	76299	62049
4412	76317	62032
4413	76335	62016
4414	76352	61998
4415	76370	61981
4416	76388	61965
4417	76405	61947
4418	76422	61929
4419	76441	61914
4420	76460	61898
4421	76478	61881
4422	76497	61865
4423	76515	61848
4424	76532	61831
4425	76551	61815
4426	76568	61798
4427	76585	61780
4428	76604	61764
4429	76623	61748
4430	76640	61730
4431	76656	61712
4432	76675	61696
4433	76693	61679
4434	76711	61663
4435	76728	61645
4436	76746	61628
4437	76764	61612
4438	76781	61594
4439	76799	61577
4440	76817	61561
4441	76835	61544
4442	76851	61526
4443	76870	61510
4444	76888	61493
4445	76906	61476
4446	76923	61459
4447	76941	61442
4448	76959	61426
4449	76977	61409
4450	76994	61391
4451	77012	61375
4452	77029	61356
4453	77045	61338
4454	77063	61322
4455	77081	61305
4456	77098	61288
4457	77117	61271
4458	77133	61253
4459	77151	61236
4460	77169	61219
4461	77187	61203
4462	77205	61186
4463	77222	61169
4464	77240	61152
4465	77259	61136
4466	77277	61119
4467	77295	61102
4468	77313	61085
4469	77330	61068
4470	77347	61050
4471	77364	61033
4472	77382	61016
4473	77399	60999
4474	77416	60981
4475	77433	60964
4476	77450	60946
4477	77468	60930
4478	77485	60912
4479	77502	60894
4480	77520	60878
4481	77537	60860
4482	77555	60843
4483	77573	60827
4484	77591	60810
4485	77609	60793
4486	77627	60776
4487	77645	60759
4488	77664	60743
4489	77682	60726
4490	77699	60709
4491	77718	60693
4492	77736	60677
4493	77754	60660
4494	77773	60644
4495	77791	60627
4496	77809	60610
4497	77828	60594
4498	77846	60578
4499	77863	60560
4500	77882	60544
4501	77900	60527
4502	77919	60511
4503	77936	60494
4504	77954	60477
4505	77972	60460
4506	77989	60443
4507	78007	60426
4508	78025	60409
4509	78042	60391
4510	78060	60375
4511	78079	60359
4512	78097	60342
4513	78114	60325
4514	78133	60308
4515	78150	60291
4516	78168	60274
4517	78186	60257
4518	78202	60239
4519	78219	60222
4520	78237	60205
4521	78256	60189
4522	78273	60171
4523	78292	60155
4524	78309	60138
4525	78326	60120
4526	78346	60105
4527	78364	60088
4528	78382	60072
4529	78399	60054
4530	78417	60037
4531	78433	60019
4532	78451	60002
4533	78467	59984
4534	78486	59967
4535	78503	59950
4536	78521	59934
4537	78539	59917
4538	78557	59900
4539	78576	59884
4540	78594	59867
4541	78613	59851
4542	78631	59834
4543	78649	59818
4544	78667	59801
4545	78684	59783
4546	78703	59767
4547	78721	59750
4548	78739	59733
4549	78757	59717
4550	78774	59699
4551	78790	59681
4552	78807	59664
4553	78824	59646
4554	78842	59629
4555	78860	59613
4556	78879	59596
4557	78896	59579
4558	78913	59561
4559	78930	59544
4560	78947	59526
4561	78964	59509
4562	78983	59492
4563	79000	59475
4564	79018	59458
4565	79035	59440
4566	79052	59423
4567	79070	59406
4568	79088	59389
4569	79105	59372
4570	79124	59356
4571	79142	59339
4572	79159	59321
4573	79177	59305
4574	79195	59288
4575	79212	59270
4576	79230	59254
4577	79249	59237
4578	79266	59220
4579	79284	59203
4580	79301	59186
4581	79318	59168
4582	79336	59152
4583	79355	59135
4584	79372	59118
4585	79389	59100
4586	79407	59083
4587	79424	59066
4588	79442	59049
4589	79460	59032
4590	79478	59015
4591	79495	58998
4592	79514	58982
4593	79532	58965
4594	79550	58948
4595	79568	58932
4596	79585	58914
4597	79603	58897
4598	79622	58881
4599	79639	58863
4600	79657	58847
4601	79674	58829
4602	79692	58812
4603	79710	58795
4604	79728	58779
4605	79746	58762
4606	79765	58746
4607	79782	58728
4608	79799	58711
4609	79818	58694
4610	79836	58678
4611	79854	58661
4612	79872	58644
4613	79891	58628
4614	79908	58611
4615	79927	58594
4616	79945	58577
4617	79963	58561
4618	79980	58544
4619	79998	58526
4620	80015	58509
4621	80034	58493
4622	80051	58475
4623	80069	58459
4624	80086	58441
4625	80104	58424
4626	80122	58407
4627	80140	58391
4628	80157	58373
4629	80175	58356
4630	80192	58338
4631	80210	58322
4632	80229	58306
4633	80246	58288
4634	80264	58272
4635	80282	58255
4636	80300	58238
4637	80317	58220
4638	80336	58204
4639	80355	58188
4640	80373	58171
4641	80391	58155
4642	80409	58138
4643	80428	58122
4644	80447	58106
4645	80466	58089
4646	80485	58073
4647	80503	58056
4648	80521	58039
4649	80540	58023
4650	80559	58007
4651	80577	57991
4652	80595	57973
4653	80611	57955
4654	80629	57939
4655	80648	57922
4656	80666	57905
4657	80683	57888
4658	80701	57871
4659	80718	57853
4660	80735	57836
4661	80752	57818
4662	80769	57801
4663	80786	57784
4664	80805	57767
4665	80822	57750
4666	80839	57732
4667	80857	57715
4668	80874	57698
4669	80892	57681
4670	80911	57664
4671	80928	57647
4672	80946	57630
4673	80965	57614
4674	80983	57598
4675	81001	57581
4676	81020	57564
4677	81038	57548
4678	81056	57531
4679	81075	57515
4680	81094	57498
4681	81113	57482
4682	81132	57466
4683	81150	57450
4684	81168	57433
4685	81186	57416
4686	81205	57399
4687	81223	57382
4688	81241	57366
4689	81260	57350
4690	81277	57332
4691	81296	57316
4692	81314	57299
4693	81332	57282
4694	81349	57265
4695	81366	57247
4696	81385	57231
4697	81403	57214
4698	81422	57198
4699	81440	57181
4700	81458	57164
4701	81475	57147
4702	81494	57131
4703	81511	57113
4704	81529	57096
4705	81547	57079
4706	81566	57063
4707	81583	57046
4708	81602	57029
4709	81620	57012
4710	81637	56995
4711	81655	56978
4712	81673	56961
4713	81691	56944
4714	81709	56927
4715	81727	56911
4716	81746	56894
4717	81763	56877
4718	81780	56860
4719	81799	56843
4720	81816	56825
4721	81833	56808
4722	81849	56790
4723	81865	56772
4724	81883	56755
4725	81901	56738
4726	81918	56720
4727	81937	56704
4728	81954	56686
4729	81972	56670
4730	81990	56653
4731	82007	56636
4732	82026	56619
4733	82044	56602
4734	82061	56585
4735	82079	56568
4736	82098	56551
4737	82115	56534
4738	82132	56516
4739	82150	56500
4740	82167	56482
4741	82185	56465
4742	82203	56448
4743	82220	56431
4744	82238	56414
4745	82256	56397
4746	82274	56380
4747	82292	56364
4748	82311	56347
4749	82329	56330
4750	82348	56314
4751	82364	56296
4752	82381	56278
4753	82400	56262
4754	82417	56245
4755	82434	56227
4756	82453	56211
4757	82471	56194
4758	82488	56176
4759	82506	56159
4760	82525	56143
4761	82543	56126
4762	82562	56110
4763	82580	56093
4764	82597	56076
4765	82616	56059
4766	82634	56043
4767	82653	56026
4768	82670	56009
4769	82688	55992
4770	82706	55975
4771	82724	55958
4772	82741	55941
4773	82759	55924
