iter	MultiClass
3004	0.4553569058
3005	0.4552065762
3006	0.45503699
3007	0.4549314603
3008	0.4548562955
3009	0.4547625455
3010	0.4545954312
3011	0.4545376309
3012	0.4544523343
3013	0.4544130277
3014	0.4543550138
3015	0.4542626371
3016	0.4540824308
3017	0.4539944181
3018	0.4539010953
3019	0.4538391447
3020	0.4538062772
3021	0.4537391386
3022	0.4536779508
3023	0.4535422392
3024	0.4533788175
3025	0.4532739897
3026	0.453202548
3027	0.4531488676
3028	0.4530709868
3029	0.4529383268
3030	0.4527777739
3031	0.452653903
3032	0.4525943327
3033	0.4524502898
3034	0.4523906889
3035	0.4523033171
3036	0.4522324553
3037	0.4521506377
3038	0.4520389739
3039	0.4519091521
3040	0.4518636504
3041	0.4518356353
3042	0.4517319365
3043	0.4516384307
3044	0.45153049
3045	0.4514655791
3046	0.4513816558
3047	0.4512958404
3048	0.4511435882
3049	0.4510197784
3050	0.4509507476
3051	0.4508319427
3052	0.4506852142
3053	0.4505866424
3054	0.4505254852
3055	0.4504628021
3056	0.4504017669
3057	0.4502490875
3058	0.4501085236
3059	0.4499780609
3060	0.449868808
3061	0.4497371246
3062	0.4496789581
3063	0.4495590851
3064	0.4494776947
3065	0.4493967621
3066	0.4492588532
3067	0.4491880219
3068	0.4491023285
3069	0.449005832
3070	0.4489433015
3071	0.448875644
3072	0.4487564118
3073	0.4486858247
3074	0.448602176
3075	0.4484858735
3076	0.4483868135
3077	0.4483532136
3078	0.4482640718
3079	0.44815253
3080	0.4480307954
3081	0.4479478181
3082	0.4478739961
3083	0.4477587007
3084	0.447597751
3085	0.4475079683
3086	0.4474175142
3087	0.4473332247
3088	0.447252292
3089	0.4471512178
3090	0.4470901216
3091	0.4469885897
3092	0.4468656649
3093	0.4467350496
3094	0.4466638216
3095	0.4465862765
3096	0.4464871248
3097	0.4463947787
3098	0.4462895541
3099	0.4462065463
3100	0.4461354098
3101	0.4459958529
3102	0.4458464389
3103	0.4457305636
3104	0.445653934
3105	0.4455836825
3106	0.445429996
3107	0.4453926425
3108	0.4453347812
3109	0.4452594943
3110	0.4451351047
3111	0.4450211215
3112	0.4449310031
3113	0.4448140598
3114	0.4447151523
3115	0.4446129489
3116	0.4445220066
3117	0.4444511447
3118	0.4442899814
3119	0.4442151828
3120	0.444047031
3121	0.4439639622
3122	0.443911533
3123	0.4438017307
3124	0.4437318455
3125	0.4436308323
3126	0.4434378086
3127	0.4433726536
3128	0.4432843052
3129	0.4432132603
3130	0.4431390416
3131	0.4430093113
3132	0.4428957249
3133	0.4428183629
3134	0.4427084996
3135	0.4425543248
3136	0.44247739
3137	0.442426273
3138	0.442345432
3139	0.4422617528
3140	0.4422107884
3141	0.4421403539
3142	0.4420998265
3143	0.4420053441
3144	0.4419499242
3145	0.4418584935
3146	0.4417678869
3147	0.4417278783
3148	0.4416607396
3149	0.4415351903
3150	0.4414647558
3151	0.4414123876
3152	0.4413509557
3153	0.4412207067
3154	0.4411371496
3155	0.4411156957
3156	0.4409768713
3157	0.4409040563
3158	0.4407778662
3159	0.4407034033
3160	0.4406055334
3161	0.4405339087
3162	0.4404281653
3163	0.4403923071
3164	0.4403146704
3165	0.4402005957
3166	0.4401575354
3167	0.4400199316
3168	0.4399844397
3169	0.4398410681
3170	0.439783512
3171	0.4396955298
3172	0.4395937537
3173	0.4395094336
3174	0.4394010352
3175	0.4393014563
3176	0.4392094458
3177	0.4391613196
3178	0.4391395606
3179	0.4390796241
3180	0.4389593848
3181	0.4388455543
3182	0.4387674293
3183	0.4386955604
3184	0.4386294593
3185	0.438577671
3186	0.4384577674
3187	0.4383572425
3188	0.4382476844
3189	0.4381085243
3190	0.4380153541
3191	0.4379205055
3192	0.4377982521
3193	0.4377313576
3194	0.4376185646
3195	0.4374696999
3196	0.4373373451
3197	0.4372499428
3198	0.4371762734
3199	0.4370662575
3200	0.4369546547
3201	0.436869236
3202	0.4368112221
3203	0.4367255593
3204	0.4366595498
3205	0.4366063881
3206	0.4364970132
3207	0.4364632302
3208	0.4363894997
3209	0.4362486611
3210	0.4360895425
3211	0.4359882241
3212	0.4359410134
3213	0.4358749429
3214	0.4357511026
3215	0.4356235391
3216	0.4355293008
3217	0.4354374734
3218	0.4353129312
3219	0.4351985818
3220	0.4350453226
3221	0.4349432108
3222	0.4348813516
3223	0.4348238565
3224	0.4347508585
3225	0.4346981546
3226	0.4346298563
3227	0.434544224
3228	0.4343996622
3229	0.4343327982
3230	0.4341860697
3231	0.4340858195
3232	0.4339763224
3233	0.4338985026
3234	0.4337761576
3235	0.4336454508
3236	0.4335286601
3237	0.4333826945
3238	0.4332819865
3239	0.433201237
3240	0.4331584513
3241	0.4330450175
3242	0.4329804728
3243	0.4328742106
3244	0.4328238566
3245	0.4327466777
3246	0.4326755717
3247	0.4326049235
3248	0.4325465739
3249	0.4323640788
3250	0.4322406352
3251	0.432107426
3252	0.4320152935
3253	0.4318705791
3254	0.4317293743
3255	0.4316247906
3256	0.4315318645
3257	0.4314480022
3258	0.4313551678
3259	0.4312552837
3260	0.4311556744
3261	0.4310295452
3262	0.4309726299
3263	0.4309021343
3264	0.4308226971
3265	0.4307546124
3266	0.4306988873
3267	0.4305263714
3268	0.4303308453
3269	0.4302493329
3270	0.4301474042
3271	0.4300494122
3272	0.4299466595
3273	0.4298291974
3274	0.4297241254
3275	0.4296529279
3276	0.4296001935
3277	0.4295258527
3278	0.4294543195
3279	0.4294018293
3280	0.429323216
3281	0.4292653852
3282	0.4292193952
3283	0.4291033979
3284	0.4290024457
3285	0.4288915143
3286	0.4287860151
3287	0.4286889692
3288	0.4285811811
3289	0.4284801374
3290	0.4284116865
3291	0.4282981001
3292	0.4282702375
3293	0.4281887556
3294	0.4280483137
3295	0.4279413801
3296	0.4278342329
3297	0.4277135359
3298	0.4276076094
3299	0.427538304
3300	0.4274286238
3301	0.4273413435
3302	0.4273106734
3303	0.4272162825
3304	0.4271036421
3305	0.4270030257
3306	0.42689597
3307	0.4268058516
3308	0.4267282454
3309	0.4266183516
3310	0.4264646041
3311	0.426388005
3312	0.426242192
3313	0.4261608627
3314	0.4260463607
3315	0.4259823348
3316	0.4258719833
3317	0.4257870834
3318	0.4256838729
3319	0.4256123092
3320	0.4255280502
3321	0.425420903
3322	0.4253348434
3323	0.4252955368
3324	0.4251335495
3325	0.4250124557
3326	0.4249598434
3327	0.4249141281
3328	0.4248425339
3329	0.4247712753
3330	0.4246382797
3331	0.424581456
3332	0.4245496567
3333	0.4245133408
3334	0.4244371384
3335	0.4243414048
3336	0.4242429551
3337	0.4240898789
3338	0.4239708909
3339	0.4238952683
3340	0.4238306016
3341	0.423774907
3342	0.423681157
3343	0.4235867661
3344	0.4235334825
3345	0.4234836778
3346	0.4234426316
3347	0.4233659104
3348	0.4232532395
3349	0.4231629075
3350	0.4230358323
3351	0.422957921
3352	0.4228542528
3353	0.4226973009
3354	0.4226438646
3355	0.4225635423
3356	0.4224526109
3357	0.4223699693
3358	0.4222849474
3359	0.4222193651
3360	0.422170659
3361	0.4220869188
3362	0.4220130358
3363	0.4219492235
3364	0.4218977404
3365	0.4218145494
3366	0.4217245531
3367	0.4216550341
3368	0.4215398607
3369	0.4214749804
3370	0.4214017077
3371	0.4213458605
3372	0.421270238
3373	0.421228551
3374	0.4211535387
3375	0.4210946703
3376	0.4210238696
3377	0.4208679858
3378	0.4207736865
3379	0.420662572
3380	0.420581853
3381	0.4204559985
3382	0.4204095202
3383	0.4203397265
3384	0.4202760974
3385	0.4201806995
3386	0.4200773059
3387	0.4200421802
3388	0.4199042102
3389	0.4197812549
3390	0.41974323
3391	0.4196093494
3392	0.4195408069
3393	0.4194626514
3394	0.4193353626
3395	0.4191989185
3396	0.4190746509
3397	0.4190564014
3398	0.4189911548
3399	0.4189122364
3400	0.418801366
3401	0.4187469837
3402	0.418668401
3403	0.4186008045
3404	0.4184884388
3405	0.4184086659
3406	0.418344701
3407	0.4182993214
3408	0.4182433827
3409	0.418189214
3410	0.4181261036
3411	0.4180645497
3412	0.4179656422
3413	0.417835912
3414	0.417740453
3415	0.417663976
3416	0.4175973256
3417	0.4175253041
3418	0.4174785207
3419	0.4173835805
3420	0.4173282826
3421	0.4172814687
3422	0.4171759389
3423	0.4171114247
3424	0.4170362905
3425	0.4169082692
3426	0.4168326772
3427	0.4167672475
3428	0.4166862844
3429	0.4165582326
3430	0.4164935964
3431	0.416403417
3432	0.4163699087
3433	0.4162911428
3434	0.4162644399
3435	0.4161786855
3436	0.4160308584
3437	0.4159573721
3438	0.4159332937
3439	0.4158187918
3440	0.4157882742
3441	0.415695989
3442	0.4156262869
3443	0.4155056509
3444	0.4153236746
3445	0.4152600149
3446	0.4152065787
3447	0.4151690115
3448	0.4151191153
3449	0.415043096
3450	0.4149776358
3451	0.4148858389
3452	0.4147810111
3453	0.4147382865
3454	0.4146979727
3455	0.4146097464
3456	0.414545568
3457	0.4144897513
3458	0.4144318595
3459	0.4143515982
3460	0.4142510123
3461	0.4141779532
3462	0.4141079154
3463	0.4140054069
3464	0.413877172
3465	0.4137949577
3466	0.4136468253
3467	0.4135795036
3468	0.4135314994
3469	0.4134523673
3470	0.4133979545
3471	0.4132655998
3472	0.4131614433
3473	0.4130507866
3474	0.4129639335
3475	0.4129109855
3476	0.412859716
3477	0.4127590385
3478	0.4126473442
3479	0.4125876213
3480	0.4124955193
3481	0.4123958183
3482	0.4123312737
3483	0.4122377678
3484	0.4121847893
3485	0.4121289726
3486	0.4119937798
3487	0.4119282891
3488	0.4118220879
3489	0.4117646233
3490	0.4116955315
3491	0.4116075799
3492	0.4115139519
3493	0.4114726311
3494	0.4114359185
3495	0.4113736932
3496	0.4112968499
3497	0.4111666924
3498	0.4110999505
3499	0.4110419671
3500	0.4109781548
3501	0.410852575
3502	0.4108163812
3503	0.4106817987
3504	0.4105901239
3505	0.4105587518
3506	0.4104851129
3507	0.4104099176
3508	0.410380224
3509	0.410253454
3510	0.4101344049
3511	0.410070318
3512	0.4099558771
3513	0.4098579157
3514	0.4097898615
3515	0.4097157648
3516	0.4096416681
3517	0.4094918878
3518	0.4094500177
3519	0.4094182184
3520	0.4093477839
3521	0.4093122919
3522	0.4092232111
3523	0.4091546076
3524	0.4090253351
3525	0.4089497736
3526	0.4088790949
3527	0.4088265437
3528	0.4087775019
3529	0.4086592768
3530	0.4085675105
3531	0.408531103
3532	0.4084819087
3533	0.4084029597
3534	0.4083324641
3535	0.4082459162
3536	0.4082157038
3537	0.4081550654
3538	0.4080801448
3539	0.4080204829
3540	0.4078899592
3541	0.4078254146
3542	0.4077538508
3543	0.4076292476
3544	0.4075556392
3545	0.4074795589
3546	0.4074335994
3547	0.407370428
3548	0.4073421993
3549	0.4072958125
3550	0.4072473201
3551	0.4071912288
3552	0.4071269283
3553	0.4070519771
3554	0.4069897823
3555	0.4069031124
3556	0.4068592891
3557	0.4067697811
3558	0.4066608944
3559	0.406561285
3560	0.4064981747
3561	0.406380743
3562	0.4063064022
3563	0.406244482
3564	0.4061787777
3565	0.4061236935
3566	0.4060400753
3567	0.4059890194
3568	0.4059260006
3569	0.4058892269
3570	0.4058269406
3571	0.4057589779
3572	0.405716528
3573	0.4056284237
3574	0.4055206051
3575	0.4054483395
3576	0.405368536
3577	0.4052979489
3578	0.4052437497
3579	0.4051278439
3580	0.4050809079
3581	0.4050239316
3582	0.404918768
3583	0.4048301755
3584	0.4047793942
3585	0.4047306882
3586	0.4046585752
3587	0.4046290647
3588	0.4045484067
3589	0.4045214902
3590	0.4044060117
3591	0.4042665464
3592	0.4042132627
3593	0.4041783506
3594	0.4041615964
3595	0.4040431577
3596	0.4040093137
3597	0.4039381772
3598	0.4038825742
3599	0.4038398801
3600	0.4037826292
3601	0.403699896
3602	0.4036489011
3603	0.4035891782
3604	0.4035464842
3605	0.4034911253
3606	0.4034336302
3607	0.403399481
3608	0.4032857115
3609	0.4031866819
3610	0.4031097471
3611	0.4030735228
3612	0.4029274962
3613	0.4028661253
3614	0.4028100645
3615	0.4026976073
3616	0.4026523192
3617	0.402603369
3618	0.4025148985
3619	0.4024391844
3620	0.4023160765
3621	0.4022702086
3622	0.4022026427
3623	0.4021621459
3624	0.4020499327
3625	0.4020057738
3626	0.4019345458
3627	0.4018313964
3628	0.4018067992
3629	0.4017095092
3630	0.4015412658
3631	0.4014564879
3632	0.4014078429
3633	0.4013404601
3634	0.4012743285
3635	0.4012530578
3636	0.4011947692
3637	0.4011417907
3638	0.4011017516
3639	0.4010335449
3640	0.4009465392
3641	0.4009198364
3642	0.4008788818
3643	0.4008390563
3644	0.4007526916
3645	0.4006939758
3646	0.4006148132
3647	0.4005286621
3648	0.4004611267
3649	0.4004193481
3650	0.4003883117
3651	0.4003362182
3652	0.4002603515
3653	0.4001751465
3654	0.4001020569
3655	0.4000679382
3656	0.4000044922
3657	0.3999371399
3658	0.3998671021
3659	0.3997732605
3660	0.3997095093
3661	0.3996556153
3662	0.3995877136
3663	0.3994547791
3664	0.3993865113
3665	0.399333899
3666	0.3992706055
3667	0.3992023682
3668	0.3991428284
3669	0.3990962281
3670	0.399013556
3671	0.3989444642
3672	0.3988262696
3673	0.3987564149
3674	0.3986996217
3675	0.3986225953
3676	0.3985055299
3677	0.3983775697
3678	0.3983057313
3679	0.3982919374
3680	0.3982199769
3681	0.3981485048
3682	0.398067389
3683	0.397997809
3684	0.3979219117
3685	0.3978270021
3686	0.3977814088
3687	0.3976712404
3688	0.3976241212
3689	0.3975429445
3690	0.3974356447
3691	0.3974112917
3692	0.3973614259
3693	0.3973032289
3694	0.397182715
3695	0.3971483217
3696	0.3970434023
3697	0.3969913698
3698	0.3969506594
3699	0.3968581606
3700	0.3967750307
3701	0.396714789
3702	0.3966290957
3703	0.396588843
3704	0.3965374514
3705	0.396463904
3706	0.3964020144
3707	0.3963512331
3708	0.3962844302
3709	0.3962081362
3710	0.3961803957
3711	0.3960639102
3712	0.3959472109
3713	0.3958653933
3714	0.3958064944
3715	0.3957538821
3716	0.3956993167
3717	0.3956195742
3718	0.3955530154
3719	0.3954540164
3720	0.3953666751
3721	0.3953264834
3722	0.3952752444
3723	0.3952204654
3724	0.3951619632
3725	0.3951025149
3726	0.3950127322
3727	0.3949127567
3728	0.3948260562
3729	0.3947747562
3730	0.3947329471
3731	0.3946629398
3732	0.3946002262
3733	0.3945489261
3734	0.3943893192
3735	0.3942732608
3736	0.3941946171
3737	0.394138129
3738	0.3940910404
3739	0.3940265568
3740	0.3939852054
3741	0.3939029911
3742	0.3938553837
3743	0.3937983158
3744	0.3937186344
3745	0.3936203678
3746	0.393545966
3747	0.393507819
3748	0.39346012
3749	0.3933757084
3750	0.3933127507
3751	0.3932240666
3752	0.3931172856
3753	0.3930711125
3754	0.3929676884
3755	0.3929196843
3756	0.3928064946
3757	0.3927148198
3758	0.3926607426
3759	0.3925888737
3760	0.3924593266
3761	0.3924036626
3762	0.3923537969
3763	0.392317542
3764	0.3922605351
3765	0.3922165288
3766	0.3921590642
3767	0.3920074834
3768	0.3919497747
3769	0.3918667363
3770	0.3918092717
3771	0.391737586
3772	0.3916977605
3773	0.3916113042
3774	0.3915854253
3775	0.3915404119
3776	0.3914829778
3777	0.3914323797
3778	0.3913015508
3779	0.3912481145
3780	0.3911996832
3781	0.3911448431
3782	0.391121253
3783	0.3910511846
3784	0.3910162115
3785	0.390994544
3786	0.3908909368
3787	0.3908284368
3788	0.3907741461
3789	0.3906854925
3790	0.3906246405
3791	0.3905660467
3792	0.3905101385
3793	0.3904355841
3794	0.3903822088
3795	0.3903149786
3796	0.3902265387
3797	0.3901611395
3798	0.3900736151
3799	0.3899930487
3800	0.3899299689
3801	0.3898707648
3802	0.3898388129
3803	0.3897915106
3804	0.3897321845
3805	0.3896768866
3806	0.3896376105
3807	0.3895771247
3808	0.3895567084
3809	0.3894458991
3810	0.3893808356
3811	0.3893248969
3812	0.3892748175
3813	0.389220893
3814	0.3891211005
3815	0.3890104438
3816	0.3889336616
3817	0.3888799201
3818	0.3887964851
3819	0.3887208015
3820	0.388618476
3821	0.3885768501
3822	0.3885300056
3823	0.3884234992
3824	0.3883725959
3825	0.3883423225
3826	0.3882438423
3827	0.388201667
3828	0.3881593696
3829	0.3880747139
3830	0.3880269233
3831	0.3879832832
3832	0.387910041
3833	0.387807563
3834	0.3877674934
3835	0.3877085945
3836	0.387645301
3837	0.3875851204
3838	0.3874945442
3839	0.3874489204
3840	0.3873786995
3841	0.3872487557
3842	0.3871985237
3843	0.3871475289
3844	0.3870957405
3845	0.386984565
3846	0.3868938057
3847	0.3868420784
3848	0.3867994454
3849	0.3866891549
3850	0.386626838
3851	0.3865762704
3852	0.3865364449
3853	0.3864771187
3854	0.3863518136
3855	0.3862739938
3856	0.3862374032
3857	0.3861846383
3858	0.3861020272
3859	0.3859613717
3860	0.3858558419
3861	0.3857981637
3862	0.3856846688
3863	0.3856391671
3864	0.3855936959
3865	0.3854787362
3866	0.3853921884
3867	0.3852833932
3868	0.3852367624
3869	0.3852088998
3870	0.3851047739
3871	0.3850395883
3872	0.3849906076
3873	0.3849277719
3874	0.3848719248
3875	0.3848256296
3876	0.3847914194
3877	0.3847346567
3878	0.3846602548
3879	0.3845960459
3880	0.3844054331
3881	0.3842877878
3882	0.3842362436
3883	0.3842110056
3884	0.3841184458
3885	0.3840774302
3886	0.3839608225
3887	0.3839038157
3888	0.3838696055
3889	0.3838205942
3890	0.3837687449
3891	0.3836883616
3892	0.3834996714
3893	0.3834378733
3894	0.3833563914
3895	0.383342628
3896	0.3832309642
3897	0.3831176829
3898	0.3830885997
3899	0.3830161815
3900	0.3829460826
3901	0.3828622203
3902	0.3828050609
3903	0.3827711864
3904	0.3826801524
3905	0.3826146617
3906	0.3825247874
3907	0.3825090709
3908	0.382423286
3909	0.382378242
3910	0.3823250499
3911	0.3822092662
3912	0.3821462169
3913	0.3820889659
3914	0.382032661
3915	0.3819042125
3916	0.3818396373
3917	0.3817742077
3918	0.3817375255
3919	0.3817075268
3920	0.3816808544
3921	0.3816224743
3922	0.3815809704
3923	0.3814947277
3924	0.3814436718
3925	0.3814003368
3926	0.3813100353
3927	0.3812487255
3928	0.3812235485
3929	0.3811637035
3930	0.3811229321
3931	0.3810497204
3932	0.3810159985
3933	0.3809620434
3934	0.3808991467
3935	0.380835548
3936	0.380713966
3937	0.380642738
3938	0.3805649792
3939	0.3805406567
3940	0.3804780652
3941	0.3803742444
3942	0.3803257825
3943	0.3802802502
3944	0.3802124402
3945	0.3800918652
3946	0.3799815442
3947	0.3799229504
3948	0.3798623425
3949	0.3797381665
3950	0.3796898267
3951	0.3796550366
3952	0.3795946729
3953	0.3795536267
3954	0.3795383985
3955	0.3794815137
3956	0.3794126661
3957	0.3792973706
3958	0.3792322767
3959	0.3790683057
3960	0.3790030286
3961	0.3789234693
3962	0.3788536451
3963	0.3787753675
3964	0.3787335584
3965	0.3787064893
3966	0.3786499098
3967	0.3785918043
3968	0.3785164564
3969	0.3784550245
3970	0.378349922
3971	0.3782807997
3972	0.3782336195
3973	0.3781229628
3974	0.3780942457
3975	0.3779870985
3976	0.3779490126
3977	0.3778295668
3978	0.3777467421
3979	0.3776479567
3980	0.3776215895
3981	0.3775267409
3982	0.3775080641
3983	0.3774591444
3984	0.3773277052
3985	0.3772496718
3986	0.3772192153
3987	0.3771998976
3988	0.3771646193
3989	0.3770318373
3990	0.3769794081
3991	0.3769678725
3992	0.3768514785
3993	0.3767601088
3994	0.3766968154
3995	0.3766325149
3996	0.3765647964
3997	0.3765322646
3998	0.3764246596
3999	0.3763021926
4000	0.376225624
4001	0.3761787185
4002	0.3761056594
4003	0.3760755996
4004	0.3760087661
4005	0.3759827346
4006	0.3759227371
4007	0.375874916
4008	0.3758186721
4009	0.3757982254
4010	0.3757276077
4011	0.375630043
4012	0.3755217361
4013	0.3754498672
4014	0.3754038467
4015	0.3753440933
4016	0.3752951126
4017	0.3752443313
4018	0.3751990738
4019	0.3751245193
4020	0.3750678177
4021	0.3750324173
4022	0.3749812088
4023	0.3749379349
4024	0.3748944473
4025	0.3748740311
4026	0.3748190689
4027	0.3747271195
4028	0.3746419144
4029	0.3746241837
4030	0.3744947586
4031	0.3744576798
4032	0.3744158097
4033	0.3743588334
4034	0.374283577
4035	0.3742088395
4036	0.374164711
4037	0.3740970841
4038	0.3740541764
4039	0.3740275651
4040	0.3739512101
4041	0.3738500443
4042	0.373791237
4043	0.3737143327
4044	0.3736748734
4045	0.3736323319
4046	0.3735851212
4047	0.3735388566
4048	0.3734498063
4049	0.3733840104
4050	0.373350258
4051	0.3733247758
4052	0.3732792436
4053	0.3732271501
4054	0.3731918107
4055	0.3730740129
4056	0.3730217668
4057	0.3730055925
4058	0.3729041826
4059	0.3727392045
4060	0.3726648027
4061	0.3725497514
4062	0.3724863664
4063	0.3723998796
4064	0.3723327104
4065	0.3722146379
4066	0.3721532366
4067	0.3721197893
4068	0.3721066362
4069	0.3720575945
4070	0.372019417
4071	0.3719591448
4072	0.3719119036
4073	0.3718064959
4074	0.3717597735
4075	0.371732979
4076	0.3716860735
4077	0.3715329973
4078	0.3715084917
4079	0.3714803545
4080	0.3714227068
4081	0.3713814471
4082	0.3713578265
4083	0.3713273699
4084	0.3712490923
4085	0.3711966021
4086	0.3711433489
4087	0.3710409014
4088	0.3709892047
4089	0.3709332965
4090	0.3708835528
4091	0.3708571551
4092	0.3708243487
4093	0.3707804949
4094	0.3707330096
4095	0.3706461261
4096	0.370549599
4097	0.3704680255
4098	0.3703833392
4099	0.3703237384
4100	0.3702220843
4101	0.3701589435
4102	0.3700845416
4103	0.3700257343
4104	0.3699800494
4105	0.3699253925
4106	0.3698625263
4107	0.3698393634
4108	0.3697438434
4109	0.3697012409
4110	0.3696687396
4111	0.3696081317
4112	0.3695526813
4113	0.3695007709
4114	0.3694695819
4115	0.3694528583
4116	0.369418465
4117	0.3693816913
4118	0.3693298114
4119	0.3692863544
4120	0.3692658771
4121	0.3692457966
4122	0.3691688617
4123	0.36910508
4124	0.3690637287
4125	0.3690116962
4126	0.3689344257
4127	0.3688904194
4128	0.3687768024
4129	0.3686776203
4130	0.3686526875
4131	0.3686065144
4132	0.3684964375
4133	0.3684584736
4134	0.3683884968
4135	0.3683276448
4136	0.3682673725
4137	0.3682167744
4138	0.368166634
4139	0.3681378254
4140	0.3680888142
4141	0.3680497212
4142	0.3680108113
4143	0.3679055562
4144	0.3678507161
4145	0.3678214192
4146	0.3677661519
4147	0.3677146687
4148	0.3677008443
4149	0.3676366353
4150	0.3675781026
4151	0.3675386739
4152	0.3674794087
4153	0.3673934712
4154	0.36735566
4155	0.3672964559
4156	0.3671974263
4157	0.3670769429
4158	0.367004189
4159	0.3668915792
4160	0.3667756124
4161	0.3667171102
4162	0.3666516195
4163	0.3665876851
4164	0.3665347982
4165	0.3664982992
4166	0.3664174276
4167	0.3663629232
4168	0.3663084188
4169	0.3661805196
4170	0.3661130453
4171	0.3660411459
4172	0.3659899069
4173	0.3659415365
4174	0.3658977438
4175	0.3658600851
4176	0.365782601
4177	0.3656661459
4178	0.3655940023
4179	0.3655459677
4180	0.3654343649
4181	0.3653955465
4182	0.3653713766
4183	0.3653424765
4184	0.3653158041
4185	0.365291329
4186	0.3652405478
4187	0.3651206137
4188	0.3650723349
4189	0.3649997946
4190	0.3649004599
4191	0.3648443381
4192	0.3647760703
4193	0.3647225119
4194	0.3646414267
4195	0.3645731284
4196	0.3644540793
4197	0.3644267356
4198	0.3643111045
4199	0.3642874228
4200	0.3642035605
4201	0.3641165549
4202	0.3640615623
4203	0.3640067222
4204	0.3639643333
4205	0.3639161155
4206	0.3638747031
4207	0.3638010337
4208	0.3637468345
4209	0.3636830222
4210	0.363647927
4211	0.3636194846
4212	0.3635344016
4213	0.3634872215
4214	0.363434365
4215	0.3633862998
4216	0.3633289268
4217	0.3632673423
4218	0.3631930931
4219	0.3630911033
4220	0.363068917
4221	0.3630396202
4222	0.362993264
4223	0.3628854759
4224	0.3628620994
4225	0.3628000267
4226	0.3627338951
4227	0.362613839
4228	0.3625542992
4229	0.3624926537
4230	0.3624592674
4231	0.3624188011
4232	0.3623777245
4233	0.3623523949
4234	0.362234597
4235	0.3621352928
4236	0.3621182945
4237	0.3620647667
4238	0.3619780663
4239	0.3619021996
4240	0.361839608
4241	0.361783181
4242	0.3617557152
4243	0.3617213524
4244	0.361648507
4245	0.3615354088
4246	0.3615158166
4247	0.3614525536
4248	0.3614185265
4249	0.3613602685
4250	0.3612801904
4251	0.3612359704
4252	0.3611645287
4253	0.3610723351
4254	0.3610366296
4255	0.3609318933
4256	0.360906289
4257	0.3608782434
4258	0.3608091821
4259	0.3607010583
4260	0.3605887841
4261	0.3605096216
4262	0.3604166955
4263	0.3603161096
4264	0.360244668
4265	0.3602085962
4266	0.3601836633
4267	0.3601371851
4268	0.360106698
4269	0.3600698938
4270	0.3600382471
4271	0.3599868555
4272	0.3599153833
4273	0.3598946619
4274	0.3598639917
4275	0.3597760095
4276	0.35972828
4277	0.3596412439
4278	0.3595889673
4279	0.3595373926
4280	0.3594697046
4281	0.3594173365
4282	0.3593555384
4283	0.359300271
4284	0.3592710962
4285	0.3591849756
4286	0.3591336451
4287	0.3590825281
4288	0.3589718104
4289	0.3589231043
4290	0.3588416529
4291	0.3587993555
4292	0.3587656031
4293	0.3587063685
4294	0.3586688929
4295	0.35862568
4296	0.358570901
4297	0.3584449244
4298	0.3583886195
4299	0.3583490382
4300	0.3582964564
4301	0.3582544337
4302	0.3581962672
4303	0.3581095057
4304	0.3580264064
4305	0.3579995509
4306	0.3579516993
4307	0.3579180995
4308	0.3578398829
4309	0.3577990809
4310	0.3577662135
4311	0.3577003566
4312	0.3576729823
4313	0.3575901271
4314	0.3575027553
4315	0.3574430934
4316	0.3574061977
4317	0.3572822963
4318	0.357233987
4319	0.3571547023
4320	0.3570471279
4321	0.3570011989
4322	0.3569685756
4323	0.3568614894
4324	0.3568040859
4325	0.3567203151
4326	0.3566661464
4327	0.3565710537
4328	0.3565191128
4329	0.3564593899
4330	0.3564289944
4331	0.3563943264
4332	0.3563525173
4333	0.3563041775
4334	0.3562407925
4335	0.3561468594
4336	0.3560538723
4337	0.3558717434
4338	0.3558399136
4339	0.3557929776
4340	0.3557453091
4341	0.3557304776
4342	0.3556913845
4343	0.3556677334
4344	0.3555605557
4345	0.355461221
4346	0.3554208157
4347	0.3554009793
4348	0.3553258145
4349	0.3552150357
4350	0.3551901028
4351	0.3551385281
4352	0.3550880521
4353	0.3550455411
4354	0.3549662259
4355	0.3548547147
4356	0.3547324002
4357	0.3546558621
4358	0.3545964749
4359	0.3544778226
4360	0.3544187101
4361	0.3543687833
4362	0.3542984708
4363	0.3542015165
4364	0.3541611112
4365	0.3540605253
4366	0.3540278715
4367	0.3540011991
4368	0.3539552091
4369	0.3539142545
4370	0.3538640531
4371	0.3537748197
4372	0.3536977628
4373	0.353657266
4374	0.3536218351
4375	0.3535734953
4376	0.3535164579
4377	0.3533944792
4378	0.3533333219
4379	0.3532720732
4380	0.353198068
4381	0.3531619963
4382	0.3530905851
4383	0.3530595488
4384	0.353035684
4385	0.352991403
4386	0.3528995756
4387	0.3528612456
4388	0.352754434
4389	0.3526809782
4390	0.3526160673
4391	0.3525040678
4392	0.3524751372
4393	0.3523729338
4394	0.3523364958
4395	0.3522607207
4396	0.3522034697
4397	0.352150949
4398	0.3521040129
4399	0.3520049224
4400	0.3519784941
4401	0.351949533
4402	0.3518741851
4403	0.3517862944
4404	0.3517364898
4405	0.3516651092
4406	0.3516197906
4407	0.3515491424
4408	0.3514499602
4409	0.3514223723
4410	0.351381906
4411	0.3513212371
4412	0.3512471404
4413	0.3512272735
4414	0.3511780792
4415	0.3510965667
4416	0.3510429778
